"","ENTREES","Genre","copies","DEVIS","distrib","produc","origine","AE","RD","coc","rang","duree","cannes","regard","quinzaine","venise","berlin","critlegit","critpopu","nbcritiques","rk_entrees","rk_copies","rk_devis","categ.copies"
"152",104,"Comédie",6,11438000,"majorUS","majorUS",NA,"0","0","NotAv",2,80,"0","0","0","0","0",2,NA,0.0625,0.777066050614302,18.3956886724013,64.5952211126961,"[5,10)"
"153",275127,"Autre",250,NA,"majorUS","majorUS","MAJO","0","0","TP",1,100,"0","0","0","0","0",3.5,3,0.5,75.8164443977738,79.8839257954192,NA,"[200,400)"
"154",2079,"Action",50,NA,"majorUS","majorUS","USA","0","0","TP",5,107,"0","0","0","0","0",3,3,0.4375,11.54048094088,50.0829101461291,NA,"[50,100)"
"155",8666,"Comédie",52,6536000,"majorUS","majorUS","USA","0","0","TP",1,103,"0","0","0","0","0",3,2.66666666666667,0.375,27.9743778221149,50.8912840708882,52.2913694721826,"[50,100)"
"156",742827,"Animation",411,77615000,"majorUS","majorUS","USA","0","0","TP",1,90,"0","0","0","0","0",3,2.75,0.5625,88.5330253071511,90.6622447922065,94.5256776034237,"[400,600)"
"157",1714080,"Drame",294,49020000,"majorUS","majorUS","USA","0","0","12",2,189,"0","0","0","0","0",2,3,0.8125,95.4006090517694,83.3246968597782,89.2296718972896,"[200,400)"
"158",2842,"Comédie",60,10621000,"majorUS","majorUS","USA","0","0","TP",1,89,"0","0","0","0","0",2,2,0.4375,14.5542371101544,53.2075862783708,63.3291726105563,"[50,100)"
"159",10436,"Comédie",80,NA,"majorUS","9","F100","0","0","TP",1,90,"0","0","0","0","0",3,3,0.4375,30.526094718051,57.6432790962794,NA,"[50,100)"
"160",4802087,"Action",690,84151000,"majorUS","majorUS","USA","0","0","TPA",11,155,"0","0","0","0","0",3.66666666666667,4.75,0.9375,99.3174419825685,97.9790651881024,95.6401569186876,"[600,1100]"
"161",3137,"Comédie",3,NA,"5","NotAv","F100","1","0","TP",1,108,"0","0","0","0","0",3.25,2,0.625,15.5675732437257,11.4001450927557,NA,"[1,5)"
"162",663547,"ComDram",300,24264900,"5","9","USA","1","0","TP",36,95,"0","0","0","0","0",4,4,0.75,87.2519164128951,83.8739765778837,77.9778887303852,"[200,400)"
"163",90364,"Comédie",17,NA,"5","tvFR","F100","1","0","TP",7,90,"0","0","0","0","0",4.16666666666667,3.5,0.8125,60.8631733697364,32.1587729298373,NA,"[10,20)"
"164",307196,"Action",120,NA,"5","majorUS","EUROPE","1","0","TP",1,92,"0","0","0","0","0",2.25,3,0.625,77.2760684658196,64.4367291947352,NA,"[100,200)"
"165",822360,"Comédie",405,14706000,"5","majorUS","USA","1","0","TP",38,95,"0","0","0","0","0",3.66666666666667,3.5,0.875,89.6146172424656,90.3150585552907,69.6059201141227,"[400,600)"
"166",18270,"ComDram",30,NA,"5","9","TIERS","1","0","TP",2,92,"0","0","0","0","0",2.66666666666667,3,0.6875,38.3492596870734,41.0975230593844,NA,"[20,50)"
"167",28162,"ComDram",40,NA,"5","9","EUROPE","1","0","TP",1,104,"0","0","0","0","0",3,3.66666666666667,0.3125,44.22975952956,46.1446782049953,NA,"[20,50)"
"168",53400,"ComDram",80,NA,"5","tvFR","F100","1","0","TP",3,105,"0","0","0","0","0",3.4,3.25,0.75,53.0925128635934,57.6432790962794,NA,"[50,100)"
"169",81810,"Comédie",60,NA,"5","9","F100","1","0","TP",2,95,"0","0","0","0","0",3.8,4,0.75,59.5820644754804,53.2075862783708,NA,"[50,100)"
"170",145605,"Drame",60,1634000,"5","9","TIERS","1","1","12",1,153,"0","0","0","0","0",3.33333333333333,4.25,0.9375,67.31072141132,53.2075862783708,21.077032810271,"[50,100)"
"171",65957,"ComDram",14,NA,"5","9","F100","1","0","TP",6,90,"0","0","0","0","0",5,3.5,0.5625,56.2847842066576,29.3398279614468,NA,"[10,20)"
"172",5450,"Documentaire",8,NA,"5","NotAv","F100","0","0","TP",1,112,"0","1","0","0","0",3.8,2,0.6875,22.2093877979628,21.6447300238367,NA,"[5,10)"
"173",86902,"ComDram",50,NA,"5","9","MAJO","1","0","TP",5,114,"1","0","0","0","0",3,3.66666666666667,0.8125,60.3486296335188,50.0829101461291,NA,"[50,100)"
"174",151506,"Comédie",87,NA,"5","9","TIERS","0","0","TP",1,93,"0","0","0","0","0",NA,NA,0,67.8462669326893,59.1045704218054,NA,"[50,100)"
"175",NA,"Autre",34,NA,"5","tvFR",NA,"1","0","NotAv",4,90,"0","0","0","0","0",3.6,3,0.9375,NA,43.2531868587418,NA,"[20,50)"
"176",0,"ComDram",5,NA,"5","NotAv","MAJO","1","1","TP",1,109,"0","0","0","0","0",3.5,NA,0.125,0.173264727501838,16.1312053062494,NA,"[5,10)"
"177",477428,"ComDram",150,NA,"5","tvFR","F100","1","0","TP",2,90,"0","0","0","0","0",3.25,3.5,0.75,83.3665861598236,68.4889625867966,NA,"[100,200)"
"178",38770,"ComDram",50,NA,"5","NotAv","F100","1","0","TP",5,100,"0","0","0","0","0",3.6,3,0.8125,48.556127270818,50.0829101461291,NA,"[50,100)"
"179",2883,"Comédie",70,NA,"9","9","F100","0","0","TP",3,90,"0","0","0","0","0",2,3,0.25,14.74325317652,55.6793450098456,NA,"[50,100)"
"180",45,"ComDram",4,NA,"NotAv","9","EUROPE","0","0","TP",3,100,"0","0","0","0","0",NA,NA,0,0.435787041898561,13.7941755622344,NA,"[1,5)"
"181",12743,"ComDram",7,NA,"NotAv","9","MINO","1","0","TP",4,137,"0","0","0","0","0",3,3,0.4375,33.413840176415,20.1419836252461,NA,"[5,10)"
"182",5559,"Sci-Fi",11,NA,"NotAv","9","EUROPE","0","0","TP",1,99,"0","0","0","0","0",NA,NA,0,22.5559172529665,26.5467924137216,NA,"[10,20)"
"183",3380,"Action",6,NA,"NotAv","NotAv","USA","0","0","12",1,90,"0","0","0","0","0",NA,NA,0,16.4653995589625,18.3956886724013,NA,"[5,10)"
"184",4539,"Comédie",10,NA,"9","9","F100","0","0","TP",26,80,"0","0","0","0","0",NA,NA,0,20.0672057124856,24.8626800704736,NA,"[10,20)"
"185",18608,"Action",50,NA,"5","NotAv","USA","0","0","TP",1,91,"0","0","0","0","0",2,2.5,0.1875,38.6432846791977,50.0829101461291,NA,"[50,100)"
"186",136743,"Comédie",212,19608000,"5","9","USA","1","0","TP",5,112,"1","0","0","0","0",3.33333333333333,3.25,0.8125,66.3341384017642,76.355062700798,74.5363766048502,"[200,400)"
"187",80636,"Action",250,NA,"5","NotAv","TIERS","0","0","12",1,86,"0","0","0","0","0",NA,NA,0,59.2775385907802,79.8839257954192,NA,"[200,400)"
"188",86078,"Action",112,NA,"5","5","USA","0","0","TP",1,101,"0","0","0","0","0",2.5,2,0.4375,60.1911162448808,63.3640791791896,NA,"[100,200)"
"189",399342,"Action",310,NA,"5","9","USA","0","0","12",5,104,"0","0","0","0","0",2,2.66666666666667,0.5625,81.0248871154048,84.8688983314333,NA,"[200,400)"
"190",11832,"Drame",30,NA,"NotAv","NotAv","F100","1","0","12",2,63,"0","0","0","0","0",3,3.33333333333333,0.625,32.2692428856453,41.0975230593844,NA,"[20,50)"
"191",75332,"ComDram",131,NA,"NotAv","9","USA","1","0","TP",2,110,"0","0","0","0","0",3.75,4,0.875,58.2169484406175,65.8669292154627,NA,"[100,200)"
"192",257330,"Comédie",200,NA,"NotAv","tvFR","F100","1","0","TP",6,90,"0","0","0","0","0",3,3.5,0.9375,74.9448703139767,74.8315887656752,NA,"[200,400)"
"193",19028,"Drame",30,NA,"NotAv","9","F100","1","0","TPA",1,107,"0","0","0","0","0",2.75,4,0.8125,38.9478105638979,41.0975230593844,NA,"[20,50)"
"194",33722,"Drame",15,NA,"NotAv","9","EUROPE","1","0","16",1,99,"0","0","0","0","0",3,3.66666666666667,0.75,46.6869683923133,30.2984765260649,NA,"[10,20)"
"195",6836,"Comédie",10,NA,"NotAv","9","EUROPE","1","0","TP",1,76,"0","0","0","0","0",2.75,2.66666666666667,0.6875,24.9396198676888,24.8626800704736,NA,"[10,20)"
"196",NA,"ComDram",NA,NA,"NotAv","9",NA,"0","0","NotAv",8,112,"0","0","0","0","0",NA,NA,0,NA,NA,NA,NA
"197",20348,"ComDram",25,NA,"NotAv","tvFR","F100","1","0","TP",3,100,"0","1","0","0","0",3.4,3.5,0.875,39.7878819699675,37.7966628666183,NA,"[20,50)"
"198",39733,"Drame",23,NA,"NotAv","9","MINO","0","0","TP",1,93,"0","0","0","0","0",NA,NA,0,48.8921558332458,36.4701005285522,NA,"[20,50)"
"199",48937,"ComDram",30,NA,"NotAv","tvFR","F100","1","0","TP",1,119,"0","0","0","0","0",3.5,2.66666666666667,0.625,51.8114039693374,41.0975230593844,NA,"[20,50)"
"200",354798,"ComDram",58,NA,"NotAv","9","TIERS","0","0","TP",1,353,"1","0","0","0","0",5,4.75,1,79.4812559067521,52.6013058348015,NA,"[50,100)"
"201",1943694,"Action",268,NA,"NotAv","9","F100","1","0","TP",2,117,"1","0","0","0","0",4.66666666666667,5,0.8125,96.1146697469285,81.334853352679,NA,"[200,400)"
"202",339,"Documentaire",1,NA,"NotAv","9","F100","1","0","TP",5,89,"0","0","0","0","0",3,3,0.4375,2.35219993699464,3.440771064359,NA,"[1,5)"
"203",24050,"ComDram",45,NA,"1","tvFR","MAJO","1","0","TP",6,89,"0","0","0","0","0",2.33333333333333,3.33333333333333,0.5,42.0980783366586,48.1241579438284,NA,"[20,50)"
"204",24591,"Autre",40,NA,"1","9","TIERS","1","0","TP",1,104,"0","0","0","0","0",3,3.25,0.5625,42.3816024362071,46.1446782049953,NA,"[20,50)"
"205",25967,"Drame",21,NA,"1","9","EUROPE","0","0","TP",7,104,"0","0","0","0","0",NA,NA,0,43.1271658090938,35.3197222510105,NA,"[20,50)"
"206",16716,"Sci-Fi",55,NA,"1","9","EUROPE","0","0","TP",1,90,"0","0","0","0","0",NA,NA,0,37.183660611152,51.8136594465748,NA,"[50,100)"
"207",4732,"ComDram",20,NA,"1","9","USA","0","0","TP",1,111,"0","0","0","0","0",NA,NA,0,20.592250341279,34.4439838325215,NA,"[20,50)"
"208",15463,"Comédie",17,NA,"1","9","EUROPE","1","0","TP",1,91,"0","0","0","0","0",4,3.66666666666667,0.4375,36.1440722461409,32.1587729298373,NA,"[10,20)"
"209",55785,"ComDram",50,909000,"1","9","EUROPE","1","0","TP",1,89,"0","0","0","0","0",3.33333333333333,3.75,0.6875,53.7435682032973,50.0829101461291,12.820970042796,"[50,100)"
"210",104042,"Comédie",159,NA,"1","NotAv","EUROPE","1","0","TPA",1,95,"0","0","0","0","0",3.2,3.33333333333333,0.75,62.7743358185446,69.763706083532,NA,"[100,200)"
"211",35372,"ComDram",190,NA,"1","majorUS","USA","0","0","TPA",5,125,"0","0","0","0","0",NA,NA,0,47.3170219468655,73.204477147891,NA,"[100,200)"
"212",78590,"Drame",50,NA,"tvFR","9","EUROPE","1","0","12",1,88,"0","0","0","0","0",3,3.66666666666667,0.8125,58.9100073506248,50.0829101461291,NA,"[50,100)"
"213",5887,"Comédie",6,NA,"tvFR","9","EUROPE","1","0","12",1,76,"0","0","0","0","0",2.4,2.66666666666667,0.75,23.154468129791,18.3956886724013,NA,"[5,10)"
"214",747436,"Sci-Fi",200,9804000,"tvFR","9","USA","0","0","12",2,100,"0","0","0","0","0",4,4,0.4375,88.6065315551822,74.8315887656752,61.8669757489301,"[200,400)"
"215",68708,"Action",75,NA,"tvFR","9","F100","0","0","TP",2,90,"0","0","0","0","0",NA,NA,0,56.7993279428751,56.5395377759353,NA,"[50,100)"
"216",6298,"Comédie",25,11438000,"tvFR","majorUS","USA","0","0","TP",1,100,"0","0","0","0","0",3.5,2.66666666666667,0.4375,24.041793552452,37.7966628666183,64.5952211126961,"[20,50)"
"217",49992,"ComDram",25,NA,"tvFR","9","TIERS","0","0","TP",2,90,"0","0","0","0","0",3,4,0.5625,52.1054289614617,37.7966628666183,NA,"[20,50)"
"218",14274,"Drame",27,408500,"tvFR","9","USA","1","0","TP",3,105,"0","0","0","0","0",3,3.75,0.875,35.093982988554,39.2061353508136,5.82203994293866,"[20,50)"
"219",405315,"Horreur",364,12255000,"tvFR","9","USA","0","0","12",1,90,"0","0","0","0","0",2,2.5,0.5,81.245405859498,88.1593947559333,66.1109129814551,"[200,400)"
"220",89610,"Comédie",37,NA,"tvFR","9","MINO","0","0","TP",4,102,"0","1","0","0","0",3,3.5,0.75,60.7896671217053,44.5745673126749,NA,"[20,50)"
"221",9166,"Action",5,NA,"tvFR","tvFR","MINO","0","0","TP",1,100,"0","0","0","0","0",3,3,0.375,28.767195211593,16.1312053062494,NA,"[5,10)"
"222",21445,"Comédie",35,NA,"tvFR","majorUS","USA","1","0","TP",1,95,"0","0","0","0","0",2.5,3.66666666666667,0.4375,40.6174524834611,43.7143745465851,NA,"[20,50)"
"223",2436397,"ComDram",234,4085000,"tvFR","9","EUROPE","0","0","TP",1,110,"0","0","0","0","0",3.25,4.5,0.8125,97.2172634673947,78.2257228728366,41.3338088445078,"[200,400)"
"224",56158,"Autre",20,NA,"tvFR","9","TIERS","1","1","16",1,115,"0","0","0","0","0",4,3,0.625,53.8800798067836,34.4439838325215,NA,"[20,50)"
"225",20433,"ComDram",70,NA,"tvFR","9","MAJO","0","0","TPA",2,95,"0","0","0","0","0",2.66666666666667,2.5,0.75,39.8298855402709,55.6793450098456,NA,"[50,100)"
"226",11195,"Documentaire",4,NA,"tvFR","9","EUROPE","1","0","TP",4,107,"0","0","0","0","0",3.75,3.66666666666667,0.6875,31.4396723721516,13.7941755622344,NA,"[1,5)"
"227",247927,"ComDram",87,NA,"tvFR","9","EUROPE","0","0","TP",16,112,"0","0","0","0","0",NA,NA,0,74.4933319332143,59.1045704218054,NA,"[50,100)"
"228",63062,"ComDram",40,NA,"tvFR","9","USA","1","0","TP",1,104,"0","0","0","0","0",3,2.75,0.5,55.5917252966502,46.1446782049953,NA,"[20,50)"
"229",2825,"Comédie",20,NA,"tvFR","majorUS","USA","0","0","TP",2,97,"0","0","0","0","0",NA,NA,0,14.4387272918198,34.4439838325215,NA,"[20,50)"
"230",199881,"ComDram",62,NA,"tvFR","tvFR","F100","1","0","TP",3,112,"0","1","0","0","0",2.66666666666667,4,0.5625,71.5215793342434,53.8449580267385,NA,"[50,100)"
"231",147997,"Drame",160,NA,"tvFR","9","F100","1","0","TP",2,118,"0","0","0","0","0",3.75,3.75,0.6875,67.5942455108684,69.9295263757902,NA,"[100,200)"
"232",3982,"ComDram",15,NA,"tvFR","tvFR","F100","1","0","TP",2,90,"0","0","0","0","0",3,3.33333333333333,0.625,18.6495852147433,30.2984765260649,NA,"[10,20)"
"233",233801,"ComDram",80,NA,"tvFR","tvFR","F100","1","0","TP",1,100,"0","0","0","0","0",3.25,3.33333333333333,0.625,73.6112569568413,57.6432790962794,NA,"[50,100)"
"234",35940,"Action",20,NA,"tvFR","tvFR","EUROPE","0","0","16",1,102,"0","0","0","0","0",2.5,4.33333333333333,0.625,47.5795442612622,34.4439838325215,NA,"[20,50)"
"235",140125,"ComDram",48,NA,"tvFR","9","TIERS","1","1","TP",2,85,"1","0","0","0","0",3.75,3,0.8125,66.6596660716161,49.2123536117732,NA,"[20,50)"
"236",52515,"ComDram",8,NA,"NotAv","NotAv","EUROPE","1","0","TP",1,98,"0","0","0","0","0",3,3.75,0.625,52.7774860863173,21.6447300238367,NA,"[5,10)"
"237",3469,"ComDram",3,NA,"NotAv","9","EUROPE","0","0","TP",4,90,"0","0","0","0","0",NA,NA,0,16.8539325842697,11.4001450927557,NA,"[1,5)"
"238",4030,"Comédie",4,NA,"NotAv","NotAv","MINO","1","0","TP",2,97,"0","0","0","0","0",2.66666666666667,3,0.5625,18.7230914627743,13.7941755622344,NA,"[1,5)"
"239",8017,"ComDram",4,NA,"NotAv","9","MINO","1","0","TP",6,90,"0","0","0","0","0",2,2.25,0.5,27.0502992754384,13.7941755622344,NA,"[1,5)"
"240",9568,"ComDram",4,NA,"NotAv","9","EUROPE","1","0","TP",1,106,"0","0","0","0","0",2,3,0.5,29.3657460884175,13.7941755622344,NA,"[1,5)"
"241",410667,"Comédie",341,17974000,"5","5","EUROPE","0","0","TP",1,91,"0","0","0","0","0",2,3,0.3125,81.3714165704085,86.8380143020002,73.6002139800285,"[200,400)"
"242",362311,"Drame",170,6536000,"5","majorUS","USA","0","0","16",3,95,"0","0","0","0","0",2.16666666666667,2.75,0.875,79.7752808988764,70.8933568245414,52.2913694721826,"[100,200)"
"243",521120,"Sci-Fi",327,26961000,"5","5","USA","0","0","12",1,103,"0","0","0","0","0",2.83333333333333,3.66666666666667,0.875,84.5006825580174,85.8845476215152,80.6169757489301,"[200,400)"
"244",810695,"Sci-Fi",337,18791000,"5","5","USA","0","0","12",1,97,"0","0","0","0","0",3.4,3.33333333333333,0.625,89.4676047464034,86.532283138149,74.1084165477889,"[200,400)"
"245",362292,"ComDram",230,31046000,"5","majorUS","USA","0","0","TP",8,140,"0","0","0","0","0",2.5,3,0.6875,79.7647800063005,77.7904446056586,82.9172610556348,"[200,400)"
"246",336308,"Comédie",202,NA,"5","5","USA","0","0","16",1,105,"0","0","0","0","0",2,2.5,0.4375,78.6726871784102,75.2513213804539,NA,"[200,400)"
"247",6324,"ComDram",20,NA,"5","9","USA","1","0","TP",2,98,"0","0","0","0","0",3.5,3.33333333333333,0.6875,24.120550246771,34.4439838325215,NA,"[20,50)"
"248",97949,"Comédie",140,17157000,"5","5","USA","0","0","TP",1,98,"0","0","0","0","0",2.75,3,0.6875,61.776751023837,66.9913980723391,73.1009272467903,"[100,200)"
"249",29438,"Comédie",100,7353000,"5","5","USA","1","0","TP",1,125,"0","0","0","0","0",3,3.66666666666667,0.5625,44.8808148692639,61.3379624831589,54.8591298145506,"[100,200)"
"250",39239,"ComDram",80,NA,"5","9","EUROPE","1","0","TP",4,120,"0","0","0","0","0",3,3,0.375,48.7556442297595,57.6432790962794,NA,"[50,100)"
"251",29516,"ComDram",60,NA,"5","NotAv","EUROPE","1","0","TP",2,179,"0","0","0","0","0",3.5,3.33333333333333,0.5,44.9018166544156,53.2075862783708,NA,"[50,100)"
"252",367751,"ComDram",150,30229000,"5","5","USA","1","0","TP",2,184,"0","0","0","0","1",3.33333333333333,4,0.9375,79.9852987503938,68.4889625867966,82.5517118402283,"[100,200)"
"253",256432,"Sci-Fi",209,25327000,"5","5","USA","0","0","TP",3,114,"0","0","0","0","0",3,3.25,0.5625,74.8923658510973,75.9664213908177,79.966119828816,"[200,400)"
"254",42984,"Comédie",120,NA,"5","5","USA","0","0","TP",1,91,"0","0","0","0","0",2.2,3,0.875,50.078756694319,64.4367291947352,NA,"[100,200)"
"255",40621,"Comédie",224,65360000,"5","5","USA","0","0","TP",1,90,"0","0","0","0","0",2,2.66666666666667,0.3125,49.2911897511288,77.3603482226137,92.8584165477889,"[200,400)"
"256",310607,"Comédie",303,49020000,"5","NotAv","USA","0","0","TP",4,130,"0","0","0","0","0",3,2.33333333333333,0.75,77.4230809618818,84.2677997719971,89.2296718972896,"[200,400)"
"257",76407,"Comédie",150,NA,"5","9","USA","0","0","TP",4,102,"0","0","0","0","0",3,3,0.5,58.4689698624383,68.4889625867966,NA,"[100,200)"
"258",63047,"Comédie",120,8170000,"5","5","USA","0","0","TP",1,95,"0","0","0","0","0",3,3.33333333333333,0.75,55.5812244040743,64.4367291947352,58.0064194008559,"[100,200)"
"259",543,"ComDram",7,NA,"NotAv","majorUS","USA","0","0","TP",3,112,"0","0","0","0","0",NA,NA,0,3.61230704609892,20.1419836252461,NA,"[5,10)"
"260",2847,"ComDram",5,NA,"NotAv","9","USA","0","0","TP",1,95,"0","0","0","0","0",NA,NA,0,14.6119920193216,16.1312053062494,NA,"[5,10)"
"261",540,"Drame",5,NA,"NotAv","9","MINO","0","0","TP",2,109,"0","0","0","0","0",NA,NA,0,3.58080436837131,16.1312053062494,NA,"[5,10)"
"262",32453,"Documentaire",10,NA,"NotAv","9","F100","0","0","TP",3,90,"0","0","0","0","0",NA,NA,0,46.1619237635199,24.8626800704736,NA,"[10,20)"
"263",33456,"Action",62,NA,"4","NotAv","F100","1","0","12",4,95,"0","0","0","0","0",3,3.66666666666667,0.8125,46.5714585739788,53.8449580267385,NA,"[50,100)"
"264",108616,"Drame",84,NA,"4","tvFR","MAJO","1","0","12",12,98,"0","0","0","0","0",4,4.5,0.9375,63.383387587945,58.6071095450306,NA,"[50,100)"
"265",105021,"ComDram",60,NA,"4","NotAv","MINO","1","0","TP",2,124,"0","1","0","0","0",3.5,3.75,0.8125,62.9633518849102,53.2075862783708,NA,"[50,100)"
"266",1561,"ComDram",5,NA,"4","NotAv","F100","1","0","TP",3,75,"0","0","0","0","0",3.5,2.5,0.375,9.07802163183871,16.1312053062494,NA,"[5,10)"
"267",33723,"ComDram",25,NA,"4","tvFR","MINO","0","0","TP",6,125,"0","0","0","0","0",NA,NA,0,46.6974692848892,37.7966628666183,NA,"[20,50)"
"268",147019,"ComDram",80,NA,"4","9","F100","1","0","TP",1,102,"0","0","0","0","0",2.5,2.75,0.8125,67.4892365851097,57.6432790962794,NA,"[50,100)"
"269",1175842,"Drame",380,10457600,"4","9","MINO","1","0","TPA",7,139,"1","0","0","0","0",3.6,4.25,0.9375,92.6808778746193,88.9677686806923,62.9368758915835,"[200,400)"
"270",3979,"ComDram",30,NA,"4","9","F100","0","0","TP",3,95,"0","0","0","0","0",2.75,3.5,0.625,18.6390843221674,41.0975230593844,NA,"[20,50)"
"271",2289,"ComDram",25,NA,"9","NotAv","MAJO","0","0","TP",2,85,"0","0","0","0","0",2.5,NA,0.375,12.4330568098288,37.7966628666183,NA,"[20,50)"
"272",486,"Drame",6,NA,"9","tvFR","F100","0","0","TP",1,90,"0","0","0","0","0",NA,NA,0,3.25527669851937,18.3956886724013,NA,"[5,10)"
"273",4587,"ComDram",9,NA,"5","9","MAJO","1","0","TP",2,100,"0","0","0","0","0",2.75,3.25,0.6875,20.193216423396,22.9920198984351,NA,"[5,10)"
"274",2878,"Comédie",10,NA,"5","9","F100","0","0","TPA",1,80,"0","0","0","0","0",NA,NA,0,14.7222513913683,24.8626800704736,NA,"[10,20)"
"275",12816,"Comédie",100,NA,"5","9","F100","0","0","TP",2,92,"0","0","0","0","0",NA,NA,0,33.4978473170219,61.3379624831589,NA,"[100,200)"
"276",807906,"ComDram",262,5960000,"5","5","MAJO","1","0","TP",42,99,"0","0","0","0","0",4.83333333333333,3.75,1,89.3940984983724,80.9462120426987,50.320970042796,"[200,400)"
"277",25558,"Drame",40,40850000,"5","5","F100","1","0","TP",2,108,"0","0","0","0","0",3.16666666666667,2.33333333333333,0.75,42.9381497427281,46.1446782049953,86.9917974322397,"[20,50)"
"278",84466,"Drame",37,NA,"5","NotAv","TIERS","1","1","TP",1,80,"0","0","0","0","0",4.2,4,0.875,59.9075921453324,44.5745673126749,NA,"[20,50)"
"279",40460,"ComDram",60,NA,"5","5","MAJO","0","0","TP",5,117,"0","0","0","0","0",NA,NA,0,49.196681717946,53.2075862783708,NA,"[50,100)"
"280",4841,"Documentaire",1,NA,"9","9","F100","0","0","TP",3,90,"0","0","0","0","0",NA,NA,0,20.7707655150688,3.440771064359,NA,"[1,5)"
"281",474561,"ComDram",280,50654000,"majorUS","majorUS","USA","0","0","TP",12,145,"0","0","0","0","0",2,4,0.9375,83.2300745563373,82.2416830759664,89.987517831669,"[200,400)"
"282",699606,"Animation",640,NA,"majorUS","majorUS","USA","0","0","TP",1,100,"0","0","0","0","0",3,2.5,0.25,87.8399663971438,97.1655093792103,NA,"[600,1100]"
"283",2259930,"Animation",627,NA,"majorUS","9","USA","0","0","TP",1,95,"0","0","0","0","0",NA,NA,0,96.79722776436,96.9893253186859,NA,"[600,1100]"
"284",1704669,"Action",338,12255000,"majorUS","9","USA","1","0","TP",5,119,"0","0","0","0","0",4.66666666666667,5,0.9375,95.3796072666177,86.6151932842782,66.1109129814551,"[200,400)"
"285",1383380,"Drame",692,98040000,"majorUS","majorUS","USA","0","0","TP",7,129,"0","0","0","0","0",2.6,3,0.625,93.993489446603,98.0101564929008,96.317760342368,"[600,1100]"
